time_ns,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.2mm,flux_raw_z1.2mm,flux_norm_z1.2mm
0.1657657657657658,0.0,0.0,0.0,0.0,0.0,0.0
0.16975975975975977,0.0,0.0,0.0,0.0,0.0,0.0
0.17375375375375376,0.0,0.0,0.0,0.0,0.0,0.0
0.17774774774774776,0.0,0.0,0.0,0.0,0.0,0.0
0.18174174174174176,0.0,0.0,0.0,0.0,0.0,0.0
0.18573573573573576,0.0,0.0,0.0,0.0,0.0,0.0
0.18972972972972976,0.0,0.0,0.0,0.0,0.0,0.0
0.19372372372372373,0.0,0.0,0.0,0.0,0.0,0.0
0.19771771771771773,0.0,0.0,0.0,0.0,0.0,0.0
0.20171171171171173,0.0,0.0,0.0,0.0,0.0,0.0
0.20570570570570573,0.0,0.0,0.0,0.0,0.0,0.0
0.20969969969969973,0.0,0.0,0.0,0.0,0.0,0.0
0.2136936936936937,0.0,0.0,0.0,0.0,0.0,0.0
0.2176876876876877,0.0,0.0,0.0,0.0,0.0,0.0
0.2216816816816817,0.0,0.0,0.0,0.0,0.0,0.0
0.2256756756756757,0.0,0.0,0.0,0.0,0.0,0.0
0.2296696696696697,0.0,0.0,0.0,0.0,0.0,0.0
0.2336636636636637,0.0,0.0,0.0,0.0,0.0,0.0
0.23765765765765767,0.0,0.0,0.0,0.0,0.0,0.0
0.24165165165165167,0.0,0.0,0.0,0.0,0.0,0.0
0.24564564564564567,0.0,0.0,0.0,0.0,0.0,0.0
0.24963963963963967,0.0,0.0,0.0,0.0,0.0,0.0
0.25363363363363367,0.0,0.0,0.0,0.0,0.0,0.0
0.25762762762762764,0.0,0.0,0.0,0.0,0.0,0.0
0.26162162162162167,0.0,0.0,0.0,0.0,0.0,0.0
0.26561561561561564,0.0,0.0,0.0,0.0,0.0,0.0
0.2696096096096096,0.0,0.0,0.0,0.0,0.0,0.0
0.27360360360360364,0.0,0.0,0.0,0.0,0.0,0.0
0.2775975975975976,0.0,0.0,0.0,0.0,0.0,0.0
0.28159159159159164,0.0,0.0,0.0,0.0,0.0,0.0
0.2855855855855856,0.0,0.0,0.0,0.0,0.0,0.0
0.2895795795795796,0.0,0.0,0.0,0.0,0.0,0.0
0.2935735735735736,0.0,0.0,0.0,0.0,0.0,0.0
0.2975675675675676,0.0,0.0,0.0,0.0,0.0,0.0
0.3015615615615616,0.0,0.0,0.0,0.0,0.0,0.0
0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0
0.30954954954954955,0.0,0.0,0.0,0.0,0.0,0.0
0.3135435435435436,0.0,0.0,0.0,0.0,0.0,0.0
0.31753753753753755,0.0,0.0,0.0,0.0,0.0,0.0
0.3215315315315316,0.0,0.0,0.0,0.0,0.0,0.0
0.32552552552552555,0.0,0.0,0.0,0.0,0.0,0.0
0.3295195195195195,0.0,0.0,0.0,0.0,0.0,0.0
0.33351351351351355,0.0,0.0,0.0,0.0,0.0,0.0
0.3375075075075075,0.0,0.0,0.0,0.0,0.0,0.0
0.34150150150150155,0.0,0.0,0.0,0.0,0.0,0.0
0.3454954954954955,0.0,0.0,0.0,0.0,0.0,0.0
0.34948948948948955,0.0,0.0,0.0,0.0,0.0,0.0
0.3534834834834835,0.0,0.0,0.0,0.0,0.0,0.0
0.3574774774774775,0.0,0.0,0.0,0.0,0.0,0.0
0.3614714714714715,0.0,0.0,0.0,0.0,0.0,0.0
0.3654654654654655,0.0,0.0,0.0,0.0,0.0,0.0
0.3694594594594595,0.0,0.0,0.0,0.0,0.0,0.0
0.3734534534534535,0.0,0.0,0.0,0.0,0.0,0.0
0.37744744744744746,0.0,0.0,0.0,0.0,0.0,0.0
0.3814414414414415,0.0,0.0,0.0,0.0,0.0,0.0
0.38543543543543546,0.0,0.0,0.0,0.0,0.0,0.0
0.3894294294294295,0.0,0.0,0.0,0.0,0.0,0.0
0.39342342342342346,0.0,0.0,0.0,0.0,0.0,0.0
0.39741741741741743,0.0,0.0,0.0,0.0,0.0,0.0
0.40141141141141146,0.0,0.0,0.0,0.0,0.0,0.0
0.40540540540540543,0.0,0.0,0.0,0.0,0.0,0.0
0.40939939939939946,0.0,0.0,0.0,0.0,0.0,0.0
0.4133933933933934,0.0,0.0,0.0,0.0,0.0,0.0
0.4173873873873874,0.0,0.0,0.0,0.0,0.0,0.0
0.4213813813813814,0.0,0.0,0.0,0.0,0.0,0.0
0.4253753753753754,0.0,0.0,0.0,0.0,0.0,0.0
0.4293693693693694,0.0,0.0,0.0,0.0,0.0,0.0
0.4333633633633634,0.0,0.0,0.0,0.0,0.0,0.0
0.43735735735735737,0.0,0.0,0.0,0.0,0.0,0.0
0.4413513513513514,0.0,0.0,0.0,0.0,0.0,0.0
0.44534534534534537,0.0,0.0,0.0,0.0,0.0,0.0
0.4493393393393394,0.0,0.0,0.0,0.0,0.0,0.0
0.45333333333333337,0.0,0.0,0.0,0.0,0.0,0.0
0.4573273273273274,0.0,0.0,0.0,0.0,0.0,0.0
0.46132132132132136,0.0,0.0,0.0,0.0,0.0,0.0
0.46531531531531534,0.0,0.0,0.0,0.0,0.0,0.0
0.46930930930930936,0.0,0.0,0.0,0.0,0.0,0.0
0.47330330330330334,0.0,0.0,0.0,0.0,0.0,0.0
0.47729729729729736,0.0,0.0,0.0,0.0,0.0,0.0
0.48129129129129133,0.0,0.0,0.0,0.0,0.0,0.0
0.4852852852852853,0.0,0.0,0.0,0.0,0.0,0.0
0.48927927927927933,0.0,0.0,0.0,0.0,0.0,0.0
0.4932732732732733,0.0,0.0,0.0,0.0,0.0,0.0
0.49726726726726733,0.0,0.0,0.0,0.0,0.0,0.0
0.5012612612612612,0.0,0.0,0.0,0.0,0.0,0.0
0.5052552552552553,0.0,0.0,0.0,0.0,0.0,0.0
0.5092492492492493,0.0,0.0,0.0,0.0,0.0,0.0
0.5132432432432433,0.0,0.0,0.0,0.0,0.0,0.0
0.5172372372372372,0.0,0.0,0.0,0.0,0.0,0.0
0.5212312312312313,0.0,0.0,0.0,0.0,0.0,0.0
0.5252252252252253,0.0,0.0,0.0,0.0,0.0,0.0
0.5292192192192192,0.0,0.0,0.0,0.0,0.0,0.0
0.5332132132132132,0.0,0.0,0.0,0.0,0.0,0.0
0.5372072072072073,0.0,0.0,0.0,0.0,0.0,0.0
0.5412012012012013,0.0,0.0,0.0,0.0,0.0,0.0
0.5451951951951952,0.0,0.0,0.0,0.0,0.0,0.0
0.5491891891891892,0.0,0.0,0.0,0.0,0.0,0.0
0.5531831831831833,0.0,0.0,0.0,0.0,0.0,0.0
0.5571771771771772,0.0,0.0,0.0,0.0,0.0,0.0
0.5611711711711712,0.0,0.0,0.0,0.0,0.0,0.0
0.5651651651651652,0.0,0.0,0.0,0.0,0.0,0.0
0.5691591591591592,0.0,0.0,0.0,0.0,0.0,0.0
0.5731531531531532,0.0,0.0,0.0,0.0,0.0,0.0
0.5771471471471472,0.0,0.0,0.0,0.0,0.0,0.0
0.5811411411411412,0.0,0.0,0.0,0.0,0.0,0.0
0.5851351351351352,0.0,0.0,0.0,0.0,0.0,0.0
0.5891291291291292,0.0,0.0,0.0,0.0,0.0,0.0
0.5931231231231232,0.0,0.0,0.0,0.0,0.0,0.0
0.5971171171171171,0.0,0.0,0.0,0.0,0.0,0.0
0.6011111111111112,0.0,0.0,0.0,0.0,0.0,0.0
0.6051051051051052,0.0,0.0,0.0,0.0,0.0,0.0
0.6090990990990991,0.0,0.0,0.0,0.0,0.0,0.0
0.6130930930930931,0.0,0.0,0.0,0.0,0.0,0.0
0.6170870870870871,0.0,0.0,0.0,0.0,0.0,0.0
0.6210810810810812,0.0,0.0,0.0,0.0,0.0,0.0
0.6250750750750751,0.0,0.0,0.0,0.0,0.0,0.0
0.6290690690690691,0.0,0.0,0.0,0.0,0.0,0.0
0.6330630630630631,0.0,0.0,0.0,0.0,0.0,0.0
0.6370570570570571,0.0,0.0,0.0,0.0,0.0,0.0
0.6410510510510511,0.0,0.0,0.0,0.0,0.0,0.0
0.6450450450450451,0.0,0.0,0.0,0.0,0.0,0.0
0.649039039039039,0.0,0.0,0.0,0.0,0.0,0.0
0.6530330330330331,0.0,0.0,0.0,0.0,0.0,0.0
0.6570270270270271,0.0,0.0,0.0,0.0,0.0,0.0
0.6610210210210211,0.0,0.0,0.0,0.0,0.0,0.0
0.665015015015015,0.0,0.0,0.0,0.0,0.0,0.0
0.6690090090090091,0.0,0.0,0.0,0.0,0.0,0.0
0.6730030030030031,0.0,0.0,0.0,0.0,0.0,0.0
0.676996996996997,0.0,0.0,0.0,0.0,0.0,0.0
0.680990990990991,0.0,0.0,0.0,0.0,0.0,0.0
0.6849849849849851,0.0,0.0,0.0,0.0,0.0,0.0
0.6889789789789791,0.0,0.0,0.0,0.0,0.0,0.0
0.692972972972973,0.0,0.0,0.0,0.0,0.0,0.0
0.696966966966967,0.0,0.0,0.0,0.0,0.0,0.0
0.700960960960961,0.0,0.0,0.0,0.0,0.0,0.0
0.704954954954955,0.0,0.0,0.0,0.0,0.0,0.0
0.708948948948949,0.0,0.0,0.0,0.0,0.0,0.0
0.712942942942943,0.0,0.0,0.0,0.0,0.0,0.0
0.7169369369369369,0.0,0.0,0.0,0.0,0.0,0.0
0.720930930930931,0.0,0.0,0.0,0.0,0.0,0.0
0.724924924924925,0.0,0.0,0.0,0.0,0.0,0.0
0.728918918918919,0.0,0.0,0.0,0.0,0.0,0.0
0.7329129129129129,0.0,0.0,0.0,0.0,0.0,0.0
0.736906906906907,0.0,0.0,0.0,0.0,0.0,0.0
0.740900900900901,0.0,0.0,0.0,0.0,0.0,0.0
0.7448948948948949,0.0,0.0,0.0,0.0,0.0,0.0
0.7488888888888889,0.0,0.0,0.0,0.0,0.0,0.0
0.752882882882883,0.0,0.0,0.0,0.0,0.0,0.0
0.7568768768768769,0.0,0.0,0.0,0.0,0.0,0.0
0.7608708708708709,0.0,0.0,0.0,0.0,0.0,0.0
0.7648648648648649,0.0,0.0,0.0,0.0,0.0,0.0
0.768858858858859,0.0,0.0,0.0,0.0,0.0,0.0
0.7728528528528529,0.0,0.0,0.0,0.0,0.0,0.0
0.7768468468468469,0.0,0.0,0.0,0.0,0.0,0.0
0.7808408408408409,0.0,0.0,0.0,0.0,0.0,0.0
0.7848348348348348,0.0,0.0,0.0,0.0,0.0,0.0
0.7888288288288289,0.0,0.0,0.0,0.0,0.0,0.0
0.7928228228228229,0.0,0.0,0.0,0.0,0.0,0.0
0.7968168168168169,0.0,0.0,0.0,0.0,0.0,0.0
0.8008108108108108,0.0,0.0,0.0,0.0,0.0,0.0
0.8048048048048049,0.0,0.0,0.0,0.0,0.0,0.0
0.8087987987987989,0.0,0.0,0.0,0.0,0.0,0.0
0.8127927927927928,0.0,0.0,0.0,0.0,0.0,0.0
0.8167867867867868,0.0,0.0,0.0,0.0,0.0,0.0
0.8207807807807809,0.0,0.0,0.0,0.0,0.0,0.0
0.8247747747747748,0.0,0.0,0.0,0.0,0.0,0.0
0.8287687687687688,0.0,0.0,0.0,0.0,0.0,0.0
0.8327627627627628,0.0,0.0,0.0,0.0,0.0,0.0
0.8367567567567569,0.0,0.0,0.0,0.0,0.0,0.0
0.8407507507507508,0.0,0.0,0.0,0.0,0.0,0.0
0.8447447447447448,0.0,0.0,0.0,0.0,0.0,0.0
0.8487387387387388,0.0,0.0,0.0,0.0,0.0,0.0
0.8527327327327328,0.0,0.0,0.0,0.0,0.0,0.0
0.8567267267267268,0.0,0.0,0.0,0.0,0.0,0.0
0.8607207207207208,0.0,0.0,0.0,0.0,0.0,0.0
0.8647147147147147,0.0,0.0,0.0,0.0,0.0,0.0
0.8687087087087088,0.0,0.0,0.0,0.0,0.0,0.0
0.8727027027027028,0.0,0.0,0.0,0.0,0.0,0.0
0.8766966966966968,0.0,0.0,0.0,0.0,0.0,0.0
0.8806906906906907,0.0,0.0,0.0,0.0,0.0,0.0
0.8846846846846848,0.0,0.0,0.0,0.0,0.0,0.0
0.8886786786786788,0.0,0.0,0.0,0.0,0.0,0.0
0.8926726726726727,0.0,0.0,0.0,0.0,0.0,0.0
0.8966666666666667,0.0,0.0,0.0,0.0,0.0,0.0
0.9006606606606608,0.0,0.0,0.0,0.0,0.0,0.0
0.9046546546546548,0.0,0.0,0.0,0.0,0.0,0.0
0.9086486486486487,0.0,0.0,0.0,0.0,0.0,0.0
0.9126426426426427,0.0,0.0,0.0,0.0,0.0,0.0
0.9166366366366367,0.0,0.0,0.0,0.0,0.0,0.0
0.9206306306306307,0.0,0.0,0.0,0.0,0.0,0.0
0.9246246246246247,0.0,0.0,0.0,0.0,0.0,0.0
0.9286186186186187,0.0,0.0,0.0,0.0,0.0,0.0
0.9326126126126126,0.0,0.0,0.0,0.0,0.0,0.0
0.9366066066066067,0.0,0.0,0.0,0.0,0.0,0.0
0.9406006006006007,0.0,0.0,0.0,0.0,0.0,0.0
0.9445945945945947,0.0,0.0,0.0,0.0,0.0,0.0
0.9485885885885886,0.0,0.0,0.0,0.0,0.0,0.0
0.9525825825825827,0.0,0.0,0.0,0.0,0.0,0.0
0.9565765765765767,0.0,0.0,0.0,0.0,0.0,0.0
0.9605705705705706,0.0,0.0,0.0,0.0,0.0,0.0
0.9645645645645646,0.0,0.0,0.0,0.0,0.0,0.0
0.9685585585585587,0.0,0.0,0.0,0.0,0.0,0.0
0.9725525525525526,0.0,0.0,0.0,0.0,0.0,0.0
0.9765465465465466,0.0,0.0,0.0,0.0,0.0,0.0
0.9805405405405406,0.0,0.0,0.0,0.0,0.0,0.0
0.9845345345345347,0.0,0.0,0.0,0.0,0.0,0.0
0.9885285285285286,0.0,0.0,0.0,0.0,0.0,0.0
0.9925225225225226,0.0,0.0,0.0,0.0,0.0,0.0
0.9965165165165166,0.0,0.0,0.0,0.0,0.0,0.0
1.0005105105105105,0.0,0.0,0.0,0.0,0.0,0.0
1.0045045045045045,0.0,0.0,0.0,0.0,0.0,0.0
1.0084984984984986,0.0,0.0,0.0,0.0,0.0,0.0
1.0124924924924925,0.0,0.0,0.0,0.0,0.0,0.0
1.0164864864864867,0.0,0.0,0.0,0.0,0.0,0.0
1.0204804804804806,0.0,0.0,0.0,0.0,0.0,0.0
1.0244744744744745,0.0,0.0,0.0,0.0,0.0,0.0
1.0284684684684686,0.0,0.0,0.0,0.0,0.0,0.0
1.0324624624624625,0.0,0.0,0.0,0.0,0.0,0.0
1.0364564564564565,0.0,0.0,0.0,0.0,0.0,0.0
1.0404504504504506,0.0,0.0,0.0,0.0,0.0,0.0
1.0444444444444445,0.0,0.0,0.0,0.0,0.0,0.0
1.0484384384384384,0.0,0.0,0.0,0.0,0.0,0.0
1.0524324324324326,0.0,0.0,0.0,0.0,0.0,0.0
1.0564264264264265,0.0,0.0,0.0,0.0,0.0,0.0
1.0604204204204204,0.0,0.0,0.0,0.0,0.0,0.0
1.0644144144144145,0.0,0.0,0.0,0.0,0.0,0.0
1.0684084084084084,0.0,0.0,0.0,0.0,0.0,0.0
1.0724024024024026,0.0,0.0,0.0,0.0,0.0,0.0
1.0763963963963965,0.0,0.0,0.0,0.0,0.0,0.0
1.0803903903903904,0.0,0.0,0.0,0.0,0.0,0.0
1.0843843843843846,0.0,0.0,0.0,0.0,0.0,0.0
1.0883783783783785,0.0,0.0,0.0,0.0,0.0,0.0
1.0923723723723724,0.0,0.0,0.0,0.0,0.0,0.0
1.0963663663663665,0.0,0.0,0.0,0.0,0.0,0.0
1.1003603603603604,0.0,0.0,0.0,0.0,0.0,0.0
1.1043543543543544,0.0,0.0,0.0,0.0,0.0,0.0
1.1083483483483485,0.0,0.0,0.0,0.0,0.0,0.0
1.1123423423423424,0.0,0.0,0.0,0.0,0.0,0.0
1.1163363363363363,0.0,0.0,0.0,0.0,0.0,0.0
1.1203303303303305,0.0,0.0,0.0,0.0,0.0,0.0
1.1243243243243244,0.0,0.0,0.0,0.0,0.0,0.0
1.1283183183183183,0.0,0.0,0.0,0.0,0.0,0.0
1.1323123123123124,0.0,0.0,0.0,0.0,0.0,0.0
1.1363063063063064,0.0,0.0,0.0,0.0,0.0,0.0
1.1403003003003003,0.0,0.0,0.0,0.0,0.0,0.0
1.1442942942942944,0.0,0.0,0.0,0.0,0.0,0.0
1.1482882882882883,0.0,0.0,0.0,0.0,0.0,0.0
1.1522822822822825,0.0,0.0,0.0,0.0,0.0,0.0
1.1562762762762764,0.0,0.0,0.0,0.0,0.0,0.0
1.1602702702702703,0.0,0.0,0.0,0.0,0.0,0.0
1.1642642642642644,0.0,0.0,0.0,0.0,0.0,0.0
1.1682582582582584,0.0,0.0,0.0,0.0,0.0,0.0
1.1722522522522523,0.0,0.0,0.0,0.0,0.0,0.0
1.1762462462462464,0.0,0.0,0.0,0.0,0.0,0.0
1.1802402402402403,0.0,0.0,0.0,0.0,0.0,0.0
1.1842342342342342,0.0,0.0,0.0,0.0,0.0,0.0
1.1882282282282284,0.0,0.0,0.0,0.0,0.0,0.0
1.1922222222222223,0.0,0.0,0.0,0.0,0.0,0.0
1.1962162162162162,0.0,0.0,0.0,0.0,0.0,0.0
1.2002102102102103,0.0,0.0,0.0,0.0,0.0,0.0
1.2042042042042043,0.0,0.0,0.0,0.0,0.0,0.0
1.2081981981981982,0.0,0.0,0.0,0.0,0.0,0.0
1.2121921921921923,0.0,0.0,0.0,0.0,0.0,0.0
1.2161861861861862,0.0,0.0,0.0,0.0,0.0,0.0
1.2201801801801804,0.0,0.0,0.0,0.0,0.0,0.0
1.2241741741741743,0.0,0.0,0.0,0.0,0.0,0.0
1.2281681681681682,0.0,0.0,0.0,0.0,0.0,0.0
1.2321621621621623,0.0,0.0,0.0,0.0,0.0,0.0
1.2361561561561563,0.0,0.0,0.0,0.0,0.0,0.0
1.2401501501501502,0.0,0.0,0.0,0.0,0.0,0.0
1.2441441441441443,0.0,0.0,0.0,0.0,0.0,0.0
1.2481381381381382,0.0,0.0,0.0,0.0,0.0,0.0
1.2521321321321321,0.0,0.0,0.0,0.0,0.0,0.0
1.2561261261261263,0.0,0.0,0.0,0.0,0.0,0.0
1.2601201201201202,0.0,0.0,0.0,0.0,0.0,0.0
1.2641141141141141,0.0,0.0,0.0,0.0,0.0,0.0
1.2681081081081083,0.0,0.0,0.0,0.0,0.0,0.0
1.2721021021021022,0.0,0.0,0.0,0.0,0.0,0.0
1.276096096096096,0.0,0.0,0.0,0.0,0.0,0.0
1.2800900900900902,0.0,0.0,0.0,0.0,0.0,0.0
1.2840840840840841,0.0,0.0,0.0,0.0,0.0,0.0
1.288078078078078,0.0,0.0,0.0,0.0,0.0,0.0
1.2920720720720722,0.0,0.0,0.0,0.0,0.0,0.0
1.2960660660660661,0.0,0.0,0.0,0.0,0.0,0.0
1.3000600600600603,0.0,0.0,0.0,0.0,0.0,0.0
1.3040540540540542,0.0,0.0,0.0,0.0,0.0,0.0
1.308048048048048,0.0,0.0,0.0,0.0,0.0,0.0
1.3120420420420422,0.0,0.0,0.0,0.0,0.0,0.0
1.3160360360360361,0.0,0.0,0.0,0.0,0.0,0.0
1.32003003003003,0.0,0.0,0.0,0.0,0.0,0.0
1.3240240240240242,0.0,0.0,0.0,0.0,0.0,0.0
1.328018018018018,0.0,0.0,0.0,0.0,0.0,0.0
1.332012012012012,0.0,0.0,0.0,0.0,0.0,0.0
1.3360060060060062,0.0,0.0,0.0,0.0,0.0,0.0
1.34,0.0,0.0,0.0,0.0,0.0,0.0
1.343993993993994,0.0,0.0,0.0,0.0,0.0,0.0
1.3479879879879881,0.0,0.0,0.0,0.0,0.0,0.0
1.351981981981982,0.0,0.0,0.0,0.0,0.0,0.0
1.355975975975976,0.0,0.0,0.0,0.0,0.0,0.0
1.35996996996997,0.0,0.0,0.0,0.0,0.0,0.0
1.363963963963964,0.0,0.0,0.0,0.0,0.0,0.0
1.3679579579579582,0.0,0.0,0.0,0.0,0.0,0.0
1.371951951951952,0.0,0.0,0.0,0.0,0.0,0.0
1.375945945945946,0.0,0.0,0.0,0.0,0.0,0.0
1.3799399399399401,0.0,0.0,0.0,0.0,0.0,0.0
1.383933933933934,0.0,0.0,0.0,0.0,0.0,0.0
1.387927927927928,0.0,0.0,0.0,0.0,0.0,0.0
1.391921921921922,0.0,0.0,0.0,0.0,0.0,0.0
1.395915915915916,0.0,0.0,0.0,0.0,0.0,0.0
1.39990990990991,0.0,0.0,0.0,0.0,0.0,0.0
1.403903903903904,0.0,0.0,0.0,0.0,0.0,0.0
1.407897897897898,0.0,0.0,0.0,0.0,0.0,0.0
1.411891891891892,0.0,0.0,0.0,0.0,0.0,0.0
1.415885885885886,0.0,0.0,0.0,0.0,0.0,0.0
1.41987987987988,0.0,0.0,0.0,0.0,0.0,0.0
1.4238738738738739,0.0,0.0,0.0,0.0,0.0,0.0
1.427867867867868,0.0,0.0,0.0,0.0,0.0,0.0
1.431861861861862,0.0,0.0,0.0,0.0,0.0,0.0
1.435855855855856,0.0,0.0,0.0,0.0,0.0,0.0
1.43984984984985,0.0,0.0,0.0,0.0,0.0,0.0
1.443843843843844,0.0,0.0,0.0,0.0,0.0,0.0
1.447837837837838,0.0,0.0,0.0,0.0,0.0,0.0
1.451831831831832,0.0,0.0,0.0,0.0,0.0,0.0
1.4558258258258259,0.0,0.0,0.0,0.0,0.0,0.0
1.45981981981982,0.0,0.0,0.0,0.0,0.0,0.0
1.463813813813814,0.0,0.0,0.0,0.0,0.0,0.0
1.4678078078078078,0.0,0.0,0.0,0.0,0.0,0.0
1.471801801801802,0.0,0.0,0.0,0.0,0.0,0.0
1.475795795795796,0.0,0.0,0.0,0.0,0.0,0.0
1.4797897897897898,0.0,0.0,0.0,0.0,0.0,0.0
1.483783783783784,0.0,0.0,0.0,0.0,0.0,0.0
1.4877777777777779,0.0,0.0,0.0,0.0,0.0,0.0
1.4917717717717718,0.0,0.0,0.0,0.0,0.0,0.0
1.495765765765766,0.0,0.0,0.0,0.0,0.0,0.0
1.4997597597597598,0.0,0.0,0.0,0.0,0.0,0.0
1.5037537537537538,0.0,0.0,0.0,0.0,0.0,0.0
1.507747747747748,0.0,0.0,0.0,0.0,0.0,0.0
1.5117417417417418,0.0,0.0,0.0,0.0,0.0,0.0
1.515735735735736,0.0,0.0,0.0,0.0,0.0,0.0
1.5197297297297299,0.0,0.0,0.0,0.0,0.0,0.0
1.5237237237237238,0.0,0.0,0.0,0.0,0.0,0.0
1.527717717717718,0.0,0.0,0.0,0.0,0.0,0.0
1.5317117117117118,0.0,0.0,0.0,0.0,0.0,0.0
1.5357057057057057,0.0,0.0,0.0,0.0,0.0,0.0
1.5396996996996999,0.0,0.0,0.0,0.0,0.0,0.0
1.5436936936936938,0.0,0.0,0.0,0.0,0.0,0.0
1.5476876876876877,0.0,0.0,0.0,0.0,0.0,0.0
1.5516816816816819,0.0,0.0,0.0,0.0,0.0,0.0
1.5556756756756758,0.0,0.0,0.0,0.0,0.0,0.0
1.5596696696696697,0.0,0.0,0.0,0.0,0.0,0.0
1.5636636636636638,0.0,0.0,0.0,0.0,0.0,0.0
1.5676576576576577,0.0,0.0,0.0,0.0,0.0,0.0
1.5716516516516517,0.0,0.0,0.0,0.0,0.0,0.0
1.5756456456456458,0.0,0.0,0.0,0.0,0.0,0.0
1.5796396396396397,0.0,0.0,0.0,0.0,0.0,0.0
1.5836336336336339,0.0,0.0,0.0,0.0,0.0,0.0
1.5876276276276278,0.5803112006285682,1.1668146663614783e+19,0.03809111192795387,0.0,0.0,0.0
1.5916216216216217,0.6923106353003381,2.3635352328128287e+19,0.07715851342482598,0.0,0.0,0.0
1.5956156156156158,0.7495274682460745,3.2471943330751226e+19,0.10600590338711356,0.0,0.0,0.0
1.5996096096096097,0.7957561449362237,4.125514058022051e+19,0.1346789873960854,0.0,0.0,0.0
1.6036036036036037,0.8270442067436055,4.813632856201042e+19,0.15714288926226647,0.0,0.0,0.0
1.6075975975975978,0.854548985615796,5.486633101974974e+19,0.17911324019148034,0.0,0.0,0.0
1.6115915915915917,0.8752815568422888,6.038779573880754e+19,0.19713827335940615,0.0,0.0,0.0
1.6155855855855856,0.8936466582838741,6.561776142594341e+19,0.21421169676685017,0.0,0.0,0.0
1.6195795795795798,0.9112145666482759,7.093175125087078e+19,0.2315594201920722,0.0,0.0,0.0
1.6235735735735737,0.925216352596865,7.539304212797432e+19,0.24612347522515013,0.0,0.0,0.0
1.6275675675675676,0.9392279951962993,8.006490324524202e+19,0.26137494487667823,0.0,0.0,0.0
1.6315615615615617,0.9506371626767477,8.402668283192682e+19,0.27430832616000383,0.0,0.0,0.0
1.6355555555555557,0.9622114271021476,8.819421688598833e+19,0.28791340078696576,0.0,0.0,0.0
1.6395495495495496,0.9716445636019976,9.17038919852358e+19,0.29937086964558673,0.0,0.0,0.0
1.6435435435435437,0.9815702005052241,9.550883069717281e+19,0.31179223788287086,0.0,0.0,0.0
1.6475375375375376,0.989840243826353,9.876850837234829e+19,0.3224335805702532,0.0,0.0,0.0
1.6515315315315315,0.9986497981259788,1.0233187734230106e+20,0.3340663351274382,0.0,0.0,0.0
